item_id;vectors
1291;0.14224185|-0.5267402|0.45127678|-0.32770956|-0.64647025|0.15122212|-0.12175113|-0.4449824|0.33650875|0.41259867|0.8587707|0.17783877|0.2998584|0.36710584|0.43270454|-0.59382653|0.34901008|0.3368|-0.25966376|-0.26337564|-0.35662743|0.1570639|0.67905635|-0.32182178|0.5688452|0.16262537|-0.43819404|0.85140264|0.017651603|0.37057188|-0.06335835|0.72364336|-0.41415787|-0.3886863|-0.34198278|0.14176407|-0.6925964|0.17710939|-0.2939236|-0.29046315|0.66274196|-0.30737752|-0.38100007|0.1098347|-0.6778429|0.63804847|0.27726567|0.24817774|-0.62582225|-0.49331537
1292;-0.036948293|-0.85234386|1.0691652|0.3140941|-0.6609485|-0.32741708|-0.7147646|-0.562225|-0.5134047|0.451424|-0.1176036|0.011268869|0.1137391|0.13794324|0.10031448|-0.38938233|0.23541322|0.5105993|-0.19140323|-0.17447339|-0.69556123|0.42397028|0.780833|-0.56426275|0.112077534|0.13393284|-0.035750926|0.6556342|0.7850551|0.60834754|0.035234347|0.8614742|0.55033976|-0.287756|-0.18995637|0.4866399|-0.6580992|-0.30097944|0.2873226|0.18333566|0.25622743|-0.48950255|-0.5011315|1.0338001|-0.4955833|0.012823224|0.4408744|-0.037879646|-0.6352833|-0.23351134
1293;0.28241977|-1.326868|0.9952208|0.71665883|-0.13171148|-0.3904227|0.45513308|-1.4192945|0.17999592|-0.06770772|0.08567771|-0.26029098|0.38219318|-0.64845276|0.5394646|-0.23167828|0.2995987|1.367424|-0.19979814|-0.8659534|-0.67813563|1.5712172|0.18370575|0.13964453|2.1992218|1.37195|-0.5905146|0.4162149|-0.45467186|0.65443516|0.054594606|1.7058624|0.463382|-0.17452057|-0.14463943|1.5192447|-1.5016116|0.253054|-0.07049607|-1.0279431|0.73769766|-0.13168657|-1.7819641|0.18800218|-0.4266947|1.1609461|0.2486558|0.99214447|-0.93397045|-1.0610294
1294;0.032445744|0.53516114|-0.06013733|-0.10055582|-0.70137507|0.43062556|0.1896174|-0.7193759|0.18029796|0.49509114|1.1894588|0.14702907|0.16999452|0.75546455|0.4334065|-0.89255536|0.06550589|0.46035168|-0.6237992|-1.0005509|-1.1050779|0.7967098|0.072838426|-0.62907326|0.10170239|-0.7072425|-0.6825659|0.70964557|0.27041617|0.11207405|-0.7055379|1.3646004|-0.22915618|-0.9403163|-0.3289605|0.48326328|-1.12657|-0.5426594|-0.40316272|-1.2960634|0.3741592|-0.06029415|-1.0635256|-0.2898914|-1.0167813|0.94654423|0.048903644|0.70940304|0.035295963|0.024861783
1295;0.4545442|-0.43519315|0.53566295|-0.24192505|-0.76534516|-0.47142875|0.6517028|-0.10492319|1.0149316|0.048417434|0.49696368|0.4164965|0.9391733|-0.54010075|0.6217576|-1.034518|1.0135535|1.0576296|-0.6445266|0.3930147|-0.34729946|0.64464074|0.8122003|-0.7242384|-0.09674817|-0.90986454|-0.10507253|1.8170097|0.07479972|-0.45898345|-0.7007224|0.49667412|-0.09682424|-0.5309785|-0.43755448|-0.70942485|-0.48595208|0.13737716|0.1623941|-0.74246645|0.37912226|0.12441662|-0.20587686|-0.5532471|-0.28652525|0.67161435|-0.011159271|0.52486485|-0.41401607|-0.22192483
1296;0.18777525|-0.56807286|0.45287234|0.05324547|-0.8677633|-0.44342995|0.058203027|-0.6561092|0.5135813|0.4175963|0.35477448|0.16813785|0.10233838|0.35070258|0.57517564|-0.97152936|0.3474961|0.72962344|-0.2667935|-0.22703514|-0.73248494|0.5060594|0.33851153|-0.34192556|0.41477677|-0.3566918|-0.43540135|0.5031906|0.3055764|0.28630245|0.07204795|1.0207362|-0.6123346|-0.05187723|0.033136636|-0.024921015|-0.5845347|-0.0976706|-0.05140827|-0.22801122|0.43286225|-0.010265082|-0.47709706|0.52644783|-0.8673543|0.5912193|0.40667406|0.6549265|-0.6778266|-0.057790667
1297;0.12571168|-0.4956875|0.27648017|-0.11533381|-0.5445351|-0.601158|0.65742147|-0.6323086|0.7539372|0.18890321|0.65988505|0.034528226|-0.1146152|0.31049755|0.6851741|-0.7328376|0.37810206|0.6973093|-0.64866877|0.24944282|-0.4196772|-0.089430004|0.15381181|-0.36254606|0.18028378|-0.35297686|-0.11246401|0.11568877|0.11896862|0.071924|-0.058654442|0.76159096|-0.74712086|-0.09155252|0.07945517|-0.046935335|-0.80216235|0.0066286474|0.018489271|-0.44342363|0.28566113|-0.30731082|-0.7880679|0.7099756|-1.2590528|0.26880082|0.32158694|0.79054254|-0.96315694|-0.45840177
1298;0.5495782|-0.24433008|0.63726336|-0.1278071|-0.961903|-0.5951538|-0.08613595|-1.046385|-0.19757123|-0.15521556|0.41011873|-0.17319514|0.19315052|0.045554727|0.2318125|-0.27634832|0.60056514|0.3457201|-0.052945703|0.08903291|-0.72497785|-0.040289074|0.68059707|-0.45717686|0.35801262|-0.5262379|-0.6779629|0.12980652|0.35218054|0.39556858|-0.53455853|0.946117|0.02649048|-0.25558588|0.14002202|0.11051881|-0.45359406|0.3973019|0.18022808|-0.43209124|-0.1748662|-0.03847879|-0.28194234|-0.073785156|-0.7756814|0.7795459|-0.20497054|0.868129|-0.8158154|-0.8852874
1299;0.32604972|-0.47378|0.567306|0.2914236|-0.42239302|0.2350425|-0.1891995|-0.77536243|-0.4397871|0.20160148|0.7234363|-0.077425584|0.28878993|0.45642257|0.22029041|-0.23300144|0.52908343|0.81730366|-0.030725062|0.4687756|-0.6727742|0.4003166|0.87332803|-0.5314297|0.6810935|-0.18459031|-0.3889699|0.5610611|0.4405768|0.7766684|-0.6047173|1.0541619|-0.1014581|-0.17283456|0.33257782|0.2113692|-0.23731214|1.0534966|-0.043986738|-0.45788395|0.6085638|-0.38207048|-0.05032921|0.16881119|-0.14577892|1.1998627|0.13000673|0.42409164|-0.53142285|-0.4472371
1300;0.41832533|-0.48567238|0.5309624|0.22727491|-0.5886352|-0.034898162|0.054582186|-0.50746477|-0.31271845|0.36607203|0.7696355|0.20186025|0.0035194755|0.69551486|0.6412796|-0.44447923|0.38034612|0.29863173|-0.0881699|-0.14786264|-0.1955131|0.9720868|0.41473278|-0.57677686|1.1130908|0.698354|-0.2137498|0.6397369|-0.023857519|0.4879091|-0.10087036|0.98028874|-0.29485512|-0.38881576|-0.34576467|0.50895566|-0.7630487|0.5896102|0.037783578|-0.28752285|0.429456|-0.88201094|-0.9184787|0.38562|-0.41476247|1.034452|0.5446527|0.40146974|-0.3385546|-0.431492
1301;0.19379348|-0.8590477|0.7341325|-0.18206666|-0.64979064|-0.4206235|0.12170134|-0.9603604|0.5798935|0.29435897|0.119341016|0.5703419|0.862734|0.13601527|0.36050463|-0.71106017|0.4263209|0.78497875|-0.23706663|-0.48780605|-1.0298553|0.26733333|0.8921565|-0.7413523|0.6531853|0.4023297|-0.6603723|0.8324902|0.31142536|0.3717825|-0.061528265|1.060732|-0.19575377|0.037831888|-0.28016788|-0.19098422|-0.7246155|-0.6879094|0.29700097|-0.6161126|0.4655673|-0.31364888|-0.5422685|0.20503348|-0.659792|0.8100127|0.10353157|0.8419113|-0.586646|-0.7391944
1302;0.33143425|-0.80594933|0.79499817|-0.045962393|-0.92461413|-0.4773032|-0.076821506|-0.63584006|-0.34414297|0.32176846|1.0133258|0.33928198|0.27704898|0.2963329|0.6731192|-0.9866477|0.36707032|0.7605415|-0.094267905|-0.11954807|-0.78348106|0.5885664|0.91181517|-0.28905052|0.44412383|-0.18678263|-0.1902785|0.778256|0.460193|0.1487304|0.040306404|0.6054748|0.025099367|-0.15201743|-0.5260429|0.23719889|-0.82988167|0.06689427|-0.2592594|-0.15566349|0.48725122|-0.66563565|-0.98171425|-0.065212935|-0.73839486|0.78680944|-0.013754606|0.82487816|-0.81710875|-0.48901528
1303;-0.004977554|-0.36693743|0.79652184|-0.13885945|-0.6053035|-0.32517168|-0.3975617|-0.71859324|-0.37881643|-0.14225474|1.0584508|0.024498567|0.41459998|0.17440525|0.6328441|-0.6187599|0.1693483|0.5990458|-0.4519775|-0.18077618|0.046640337|0.2144117|0.12666208|-0.48638043|0.9160727|0.12960383|-0.25779822|0.3649094|-0.052045256|0.41529807|-0.09181696|0.60702544|-0.20270514|-0.37180346|-0.19158651|0.33893096|-1.1008172|0.14568514|-0.03220955|-0.57197046|0.39674377|-0.3502854|-0.6139185|0.4916415|-0.48937854|0.44397163|0.22128853|0.45236343|-0.5220395|-0.26192868
1304;0.23003994|-0.67102194|0.8340412|-0.0827208|-0.78364116|-0.28827557|0.18955079|-0.55199045|0.21023309|0.19104183|0.6949637|0.037435338|0.32869333|0.39261273|0.56487226|-0.28610772|0.624776|1.0393789|-0.3047512|0.18829063|-0.21549723|0.5787427|0.31998354|-0.2208764|0.65628165|-0.13415915|-0.4913824|0.5765807|-0.05222869|0.2729021|-0.13716571|0.7786775|-0.08951469|-0.24223356|0.09554835|0.39689434|-0.8746042|-0.07755466|-0.15125671|-0.38728708|0.63362217|-0.40818077|-0.63204134|0.3899572|-0.2699527|0.75446343|0.38134158|0.45223173|-0.71956617|-0.30477703
1305;0.21003707|-0.35316485|0.76681125|-0.11957994|-0.60228884|-0.31991056|-0.32581815|-0.6706987|-0.148234|-0.22354546|0.9274572|0.06779021|0.4581862|0.07226679|0.4463548|-0.72965187|0.40274048|0.819136|-0.22734928|-0.12030929|-0.22659445|0.21344918|0.20473558|-0.24986595|0.63796496|0.16345145|-0.37857437|0.49505872|0.02862832|0.45557767|-0.21778443|0.7736436|-0.15407875|-0.19656894|-0.055073973|0.43719935|-0.91369885|-0.08695318|-0.07681025|-0.5125667|0.45854476|-0.44434738|-0.59079444|0.55755633|-0.46024507|0.59710604|0.23281616|0.53541774|-0.496971|-0.31166902
1306;0.11934753|-0.43502504|0.73938465|-0.11991067|-0.58336884|-0.24598268|-0.1794241|-0.6642694|-0.16038485|-0.037189275|0.9396126|0.12296223|0.38962832|0.052202836|0.4570443|-0.68897957|0.41652662|0.7746251|-0.2761722|-0.051002443|-0.23433393|0.38579264|0.25479466|-0.35679737|0.69045824|0.13366856|-0.45975405|0.39784473|-0.013097167|0.50718856|-0.2271587|0.70451605|-0.12992455|-0.25110492|-0.16232835|0.4197251|-0.950624|0.06822176|-0.18267861|-0.5827296|0.43832844|-0.3773326|-0.70506704|0.64391196|-0.46868575|0.5807723|0.29828435|0.5906739|-0.457026|-0.33144575
1307;0.21662854|-0.47580415|0.6927479|-0.137871|-0.67081535|-0.2471668|-0.22929335|-0.73688245|-0.2458914|-0.10386813|0.92431986|0.14039841|0.43533188|0.124482274|0.46112677|-0.6580047|0.41220027|0.7377098|-0.31233034|-0.06760234|-0.1251446|0.28845873|0.14994925|-0.33548123|0.6324788|0.18080302|-0.43687195|0.53030014|0.007242918|0.42105114|-0.19400871|0.8161802|-0.22060183|-0.2346263|-0.04513889|0.4534046|-0.93281674|0.018140703|-0.16300517|-0.5336969|0.36859807|-0.30812556|-0.6173569|0.58714217|-0.41935176|0.42551988|0.2606638|0.46593973|-0.48179132|-0.2996059
1308;0.09582393|-0.42318654|0.7948916|-0.14238416|-0.59323967|-0.44096816|-0.38019767|-0.61018795|-0.31517464|-0.25736496|1.1069735|0.044283405|0.48587286|0.18609902|0.53240484|-0.6796069|0.18447253|0.6501453|-0.48507118|-0.19070467|-0.027453959|0.26084092|0.08838159|-0.4133842|0.8170078|0.12684797|-0.3187565|0.32624203|-0.1208767|0.509553|-0.0458951|0.7041012|-0.097578675|-0.40146738|-0.09081181|0.4301665|-1.1632122|-0.029687658|-0.018923562|-0.47175825|0.4064354|-0.43968058|-0.57593566|0.6484325|-0.40801674|0.5182793|0.27149534|0.5074328|-0.5943348|-0.398934
1309;0.0008021593|-0.33133513|0.7870327|-0.087677196|-0.58864504|-0.37348157|-0.41342953|-0.77452594|-0.3556714|-0.17846856|1.0477538|0.025047585|0.51302516|0.09255245|0.6506616|-0.63185936|0.24792731|0.6479245|-0.40910038|-0.31379884|0.034353912|0.19661963|0.084501356|-0.6474999|0.7486222|0.1488841|-0.3291704|0.40395597|-0.10637939|0.41835266|-0.10897805|0.6652089|-0.19141883|-0.3636432|-0.030128568|0.31941164|-1.2009844|0.13992885|0.017941508|-0.6337055|0.4003019|-0.27857792|-0.5483245|0.61398506|-0.46774974|0.5211879|0.31223765|0.54298955|-0.5676873|-0.35425153
1310;0.2096425|-0.9422368|0.8053992|0.21129137|-0.8571226|0.07255153|-0.28984225|-0.84676945|0.34806168|0.50732833|0.67372686|0.62002486|0.48334923|0.07847038|0.34187993|-0.7883854|0.5777221|0.80309945|-0.12064092|0.24008092|-0.37250242|0.70984215|0.8053746|-0.000988841|0.8620286|0.12897809|-0.5568405|0.65767187|0.31158775|0.9015516|-0.096323214|1.1251572|-0.6517273|-0.43309325|-0.4581616|0.29932946|-0.7750106|0.48479813|0.02560857|0.07457924|0.4558018|-0.13762283|-0.47676715|0.10985646|-0.4811216|0.53119034|0.0116990805|0.21989563|-0.6666336|-0.7439587
1311;0.4451224|-1.2527167|0.8212541|-0.058447197|-0.16489434|-0.28217763|-0.028693095|-0.67896503|0.0005315691|0.19543532|0.42936224|0.31748223|0.14220613|0.32936224|0.53797764|-0.7048011|0.2168384|0.08029008|-0.3786232|-0.46158496|-0.551886|-0.12697771|0.4977576|-0.6060722|0.85174245|0.1923321|-0.37988585|0.10120246|-0.046727955|0.41055968|-0.22782615|0.8438814|0.38312674|-0.024495274|-0.48479438|0.6333367|-0.48869893|0.23287547|0.24485943|-0.6820204|0.7201631|-0.4343613|-0.3078006|0.2843716|-0.33137584|0.94205797|0.55663526|0.43273988|-0.9676635|-0.14848751
1312;0.44057915|-0.19603395|0.93513596|-0.44826257|-1.6307595|-0.34753317|0.3230977|-0.3268967|-0.0443926|-0.09274694|-0.033509314|-0.3818624|-0.5466855|0.2589828|0.65731525|-0.32947916|0.669158|0.3795303|-1.0006477|0.3434152|-0.24372858|-0.9917413|-0.0044623017|-0.4684071|0.5151625|-0.42886484|0.10113633|0.5133087|1.2319348|0.13563842|0.46378142|1.3814204|-0.50797784|-0.71852446|0.72651786|0.43360698|0.5255963|0.40656957|-0.31357723|-0.7747349|0.1348863|-0.38657102|-0.3358321|1.37139|-0.7990841|0.4888385|0.35827687|1.1171203|-0.051811934|0.025086462
1313;0.23773286|-0.41551542|0.58925885|0.24757214|-0.49733716|-0.29811606|0.22679204|-0.63002604|-0.20051293|0.25997287|0.1472399|0.2955477|0.26202312|0.4315636|0.3264875|-0.41102087|0.76708287|0.757913|-0.573211|0.050345488|-0.9096767|0.94879943|0.5566531|-0.6181986|0.5549266|-0.079725966|-0.42571032|0.81510866|0.3572235|0.8494036|-0.019745797|0.7814173|0.03588751|-0.37779307|0.036549583|0.3579743|-0.55378866|0.04652711|-0.1390498|-0.837088|0.18142238|-0.4187868|-0.01607123|0.72428274|-0.44049656|0.50449234|0.51926196|0.25730723|-0.42180127|-0.13768405
1314;0.18674298|-0.6689815|0.5722221|0.06552217|-0.5261018|0.26810414|-0.08248502|-0.7298703|0.8049361|0.41217494|0.41208255|0.6841748|0.19311453|0.7462307|0.2996032|-0.6875809|0.39634544|0.7758589|-0.651365|0.07093411|-0.4736536|0.7304771|0.70810395|-0.07516377|1.209666|-0.38522995|-0.54024166|1.0411264|-0.25746942|-0.2258012|-0.38405275|0.46425018|-0.66886514|-0.5164125|-0.8447695|-0.525222|-1.271888|0.14711392|0.14689356|-0.18456739|0.43660697|-0.08583191|-0.35116282|0.2522254|-0.93496525|1.1748865|0.64404666|1.100217|-0.2845742|-1.0648422
1315;0.26094025|-0.7053665|0.9360275|0.08149503|-1.1877886|0.22116996|0.495401|-0.76314265|-0.19720878|0.23536974|0.74854684|0.82555646|0.43922153|0.33243898|0.6458155|-1.7285516|1.1555727|0.7757768|-0.26695752|-0.052766126|-0.603621|-0.19799766|1.3445836|-0.7618995|0.41347656|-0.4072807|0.26174366|0.5460792|0.88236517|0.31564537|0.017797664|0.668783|-0.044259623|0.020723015|0.3401258|-0.05433832|-0.9526939|0.2276783|-0.9052183|-0.5448946|0.40764132|-0.29027295|0.37649888|0.22906278|-0.5386972|0.70761883|0.41229722|0.4333613|-0.73972213|-0.1968154
1316;0.17807628|-0.1797595|0.44927746|-0.032297485|-0.5302327|-0.03701374|0.23233134|-0.72627985|0.4628353|0.48231018|1.0364528|-0.00015000999|0.1457517|0.23491764|0.45809633|-0.8469528|0.5519816|0.6029942|-0.31684667|0.0945685|-0.78059655|0.39047477|0.46966362|-0.5512968|0.26870567|-0.11335379|-0.4260822|0.54542416|0.08479363|0.25316036|-0.3620956|0.8911787|-0.33519468|-0.10032567|0.06530972|0.0009010285|-0.5750243|0.22251901|-0.10040725|-0.41264778|0.78214234|-0.65984166|-0.78401685|0.5667492|-0.5585804|0.44049975|0.39045954|0.81562656|-0.9158771|-0.7213372
1317;0.45422524|-0.08742514|0.3341014|0.30354095|-0.5650585|0.08849262|-0.03263697|-0.47744507|0.28525048|0.49403375|0.4625413|0.03643486|0.12328309|-0.041101635|-0.28439945|-0.579993|0.42375097|0.737397|-0.46911886|0.2794925|-0.5104962|0.4867351|0.4973176|-0.25314194|0.515153|-0.02093368|-0.5858741|0.6090907|0.4093473|0.39896438|-0.059596866|0.82442933|-0.3749996|-0.02306062|-0.06376919|0.13798903|-0.50599986|0.12721342|0.44965002|-0.51990813|0.4303349|-0.8477273|-0.681102|0.44947985|-0.5931306|0.56393296|0.7016088|0.27477643|-0.86381584|-0.6264836
1318;0.3044707|-0.34639955|0.6696324|0.0819262|-0.3146181|0.00796935|0.33667815|-0.67837906|0.5015345|0.36080882|0.5048247|0.19085829|-0.0072467625|0.25324944|0.34238726|-0.55443054|0.54686016|0.7761169|-0.09255378|-0.1495513|-0.58212435|0.3666271|0.4411483|-0.29723004|0.330337|0.123725474|-0.74046415|0.3611518|0.31786966|0.26272744|-0.34332716|0.59185684|-0.27320278|-0.30109394|-0.099573046|0.37658465|-0.7940582|-0.0588039|0.08315156|-0.4989127|0.52230185|-0.43033364|-0.5277967|0.574225|-0.7444693|0.42460084|0.06920646|0.6618986|-0.5992952|-0.3285794
1319;0.17644268|-0.20632626|0.6241669|0.015090883|-0.6218227|-0.30025494|0.19055961|-0.7060146|0.35739052|0.17494196|0.5023706|0.35641992|0.05884394|0.3238384|0.30773073|-0.64960045|0.4685623|0.7804174|-0.24330635|-0.102447025|-0.5467401|0.43391612|0.4136096|-0.27569786|0.34018868|0.11265017|-0.5554037|0.42997962|0.20236966|0.26470917|-0.35483187|0.77695346|-0.1832206|-0.021689624|-0.088955894|0.2716745|-0.5955505|0.020217389|-0.08018325|-0.49374554|0.32794595|-0.36957073|-0.3786475|0.48507655|-0.4640501|0.52861273|0.2883141|0.66576004|-0.6602196|-0.31295204
1320;0.30955726|-0.3508302|0.5567247|-0.06899546|-0.7671417|-0.34438288|0.1370881|-0.5017423|0.31623358|0.2134732|0.5714112|0.2518213|0.07901481|0.2772674|0.24160737|-0.5883753|0.41368827|0.83576167|-0.30022797|-0.09803943|-0.5324863|0.41598666|0.38152283|-0.1945359|0.41795528|0.0068379045|-0.48864868|0.5042859|0.06061703|0.31281632|-0.25882995|0.8502157|-0.16720071|-0.20880751|-0.04074143|0.36487046|-0.6929889|-0.045316964|-0.19307512|-0.45702478|0.32425764|-0.4729029|-0.50747144|0.3936098|-0.39926678|0.6164289|0.19571367|0.5685655|-0.59551|-0.29956332
1321;0.3899436|-0.9442673|0.60125995|-0.0032326058|-0.35842225|-0.15583217|0.084580615|-0.9981662|0.08762027|-0.06828582|0.16671109|-0.21488832|0.08961673|0.92326456|0.5585158|-0.27318195|0.08503938|0.2507649|-0.4693637|0.04630544|-0.83763885|0.22926041|0.5379692|-0.5715485|0.7188298|0.22438656|-0.5882389|0.28595117|-0.20512378|0.20447205|-0.25353372|0.9207349|-0.10279986|-0.28753343|-0.23813698|0.34378585|-1.214493|0.36802167|-0.15118352|-1.0931232|0.7494411|-0.59027237|0.29634994|0.72501457|-0.69654524|0.9602623|0.5110348|0.4290763|-0.4552887|-0.39273992
1322;0.3209188|-0.1540635|0.29820734|-0.03302999|-0.9420136|0.14403985|-0.009061024|-0.82182586|0.26199684|0.14762853|0.84502983|0.062398925|0.2284086|0.49059653|0.44544077|-0.24319765|0.43931404|0.89271367|-0.32811826|0.6116035|-0.3309043|0.45132565|0.26544076|-0.14867246|0.56745607|0.28586146|-0.2865911|0.35781085|0.07482651|0.29664382|-0.29910022|0.6888003|-0.43153244|0.17835654|-0.15031093|0.14967747|-0.78167725|0.13361526|0.2218141|-0.27733833|0.36851445|-0.32686323|-0.6188177|0.49102893|-0.7162962|0.3879084|0.41989297|0.41444862|-0.88162875|-0.37921977
1323;0.18873766|-0.56418866|0.6880163|0.35487878|-0.63395524|-0.61438197|0.3392452|-0.6955848|0.045217916|0.017326504|0.20134845|0.33383954|0.6130001|0.022888497|-0.14195067|-0.39924932|0.73062956|0.7455883|-0.08257355|-0.32075584|-0.856125|0.9196838|0.42592892|-0.29748026|0.7679988|-0.3671995|-0.88054556|1.2196565|0.109312445|0.55949974|-0.2575839|0.84397525|-0.013097435|-0.15548937|0.037678003|-0.2413702|-0.49741888|0.14133684|0.1434331|-1.0150408|0.33515328|-0.54492587|-0.164478|0.08124447|-0.42578137|0.6458808|0.47827184|0.35579124|-0.73336786|-0.35505706
1324;0.20929942|-0.25429314|0.59179556|0.029376172|-0.6624315|-0.22822508|0.15416491|-0.7166201|0.35294563|0.1719709|0.5493174|0.36039513|0.050448135|0.27604356|0.26285738|-0.6365958|0.4137334|0.7423066|-0.24065284|-0.0968559|-0.5674741|0.4005143|0.3611557|-0.2505437|0.38089758|0.055247147|-0.5294946|0.5013875|0.18803553|0.21402135|-0.278716|0.86480254|-0.23809816|-0.03975521|-0.13775522|0.35392237|-0.6640551|-0.05543375|-0.0070543177|-0.48720625|0.26010132|-0.33387876|-0.38258624|0.4899531|-0.44604087|0.5102855|0.27120554|0.6397558|-0.72130656|-0.3091257
1325;0.4300722|-0.8086587|0.5972265|-0.007468082|-0.48286843|-0.27648008|-0.40692464|-0.72137916|-0.07853089|0.32848805|1.018472|0.103191376|0.19025595|0.31056884|0.84873956|-1.0947515|0.46880966|0.30689365|-0.8723794|-0.54026604|-0.71037793|0.3341466|1.2848022|-0.4893811|0.8186892|0.19183508|-0.3063376|0.6121566|0.3706782|0.37731117|-0.17510311|1.5153625|-0.24185456|-0.4191932|0.14168908|0.0102254|-1.134037|0.43697697|0.44390395|-0.115814865|0.12515259|-0.45434958|-0.26200634|0.48287678|-0.51384753|0.98491204|0.08567098|0.56475633|-0.83636236|-0.35281017
1326;0.4086996|-1.3535342|0.531433|0.3529892|-0.96442986|-0.25135434|-0.15481678|-0.6078443|-0.60051906|-0.2526501|0.24425453|-0.053828225|0.53481215|-0.06868714|0.8407275|-0.21019939|0.47873604|0.5885594|0.34216914|0.4107332|-0.6058743|0.92876947|0.38089818|-0.20569298|0.97315574|0.074543744|-0.49569476|0.77176887|-0.0904713|0.7576871|0.26582015|0.46060035|-0.4232275|0.02482739|0.39980787|0.51656526|-0.62094706|-0.19916366|-0.39149123|-0.72905254|0.5217121|-0.22620061|-0.47357857|0.41545287|-0.4472143|0.55065984|0.28753132|0.46168575|-0.88971776|-0.73206687
1327;0.059406295|-0.7389232|0.9719868|-0.052996583|-1.2561375|-0.08626576|0.2691214|-0.77459383|0.29008177|0.40729383|0.63421667|0.3965804|0.62491447|0.89601827|0.3854451|-0.66655314|0.021616071|0.7438756|-0.4067657|-0.057087157|-0.28992856|0.4831517|1.0708805|-0.5833775|1.0220305|0.053843413|-0.5747938|0.53948224|0.38262695|0.6309699|-0.13902311|0.9221078|-0.43092835|-0.035720617|0.1693597|0.2866875|-1.3694204|0.50388914|-0.5035531|-0.23189309|1.1363235|-0.32475683|-0.38952607|0.23971671|-1.1292782|1.1055362|0.2622365|0.48451352|-0.8584273|-0.81745255
1328;0.27638188|-0.25371182|0.6045169|0.06706644|-0.6807894|-0.20282738|0.19102408|-0.66275084|0.32114094|0.22162502|0.533612|0.32142937|0.099727206|0.22992744|0.25488573|-0.6014754|0.50263816|0.7614625|-0.18695226|-0.086491555|-0.53481495|0.4179443|0.35331407|-0.28251722|0.3979505|0.13429274|-0.55434126|0.40231907|0.13537955|0.23803586|-0.3586645|0.8260591|-0.24256264|-0.018307835|-0.078203805|0.34418762|-0.61291176|-0.0687722|-0.015176281|-0.4728753|0.23541127|-0.36714998|-0.41757524|0.4238144|-0.44493866|0.50946426|0.27403745|0.66595584|-0.637245|-0.3062156
