item_id;vectors
1260;-0.48755035|0.47815454|-0.016079586|0.24554566|-0.45805544|-0.667229|-0.5879302|0.27804708|-0.1045838|0.25352567|0.6303399|0.15256584|-0.2887857|0.4132853|-0.15236036|-0.43504736|-0.10136689|0.10175856|-0.68290937|0.33703727|-0.35612413|0.6568618|-0.616041|-0.20418417|0.16406436|0.30323428|-0.27196524|-0.21975324|-0.25479978|-0.6372656|0.4949851|0.48299846|0.16138291|0.35111883|0.13805965|-0.30190507|0.0053115934|-0.30228657|0.08212625|0.45410997|-0.23476402|0.2752463|-0.33310547|-0.23445027|0.29344535|0.32537496|0.37807217|0.19126649|0.73366314|0.42195582|0.3156773|-0.11226174|-0.31370676|-0.11381003|-0.39567977|-0.35624278|-0.4134143|0.51584613|-0.48282766|-0.06620844|-0.40287423|0.47489202|0.43029028|-0.28510588|-0.0849465|0.17094174|0.2498201|-0.2698229|0.21829219|-0.12777874|-0.16272007|0.3510409|0.29031262|0.454906|0.36158407|-0.49391183|0.17204344|1.1704822|0.81946766|0.6915252|0.53980213|0.61124146|-0.5301713|0.118305475|-0.48665774|0.24738225|-0.04978411|0.3518956|0.59416085|-0.5037942|0.23782155|0.11901554|0.03793311|0.53078514|-0.044009462|0.24901816|-0.16009699|-0.011590332|-0.61759895|-0.4192481
1261;-0.089735985|0.1843869|-0.41482773|0.31395274|-0.40416715|-0.6004076|-0.24541143|0.26824236|-0.010079488|0.11440402|0.57389694|-0.06604768|-0.25577492|0.53524846|-0.42246425|-0.3985042|0.26639405|-0.35298115|-0.40080142|0.26007736|-0.2845182|0.7106213|-0.39381078|0.09129861|0.3336934|-0.07549009|-0.32370448|0.15203662|-0.5396621|-0.58935887|0.44801372|0.43980858|0.097641185|0.22086301|0.43573987|-0.33697563|-0.17419943|-0.11899473|0.15663777|0.50628173|-0.062004372|-0.012891084|-0.38055265|-0.13311404|0.36159548|0.30293053|0.47586447|-0.012664746|0.9340366|-0.1381127|0.3717036|-0.1616205|-0.28321382|0.12232856|-0.42806575|-0.011172336|-0.31728598|0.57750225|-0.5651231|0.23383296|-0.044984356|0.29896572|0.2778604|-0.26958498|0.068660885|0.1290828|0.40809655|-0.30893964|-0.0037578568|-0.068066955|-0.20798065|0.46037853|0.34647813|0.66294175|0.4567134|-0.31551808|0.3673976|0.9467588|0.5042293|0.32370073|0.65787154|0.2610916|-0.104047835|0.0069101006|-0.48061243|0.45112863|-0.28652343|0.3563252|0.5584234|-0.4032293|0.27002165|0.33508933|-0.27083373|0.2232488|-0.3818606|-0.02368176|-0.21709552|-0.092010155|-0.21408099|-0.32458448
1262;-0.3318383|0.5413548|0.36118|-0.05765201|-0.18205208|-1.0201057|-0.59085596|-0.07278368|-0.08665609|-0.14082386|0.5315342|0.12032029|-0.05914426|0.75731266|-0.6035584|-0.08968401|0.047715124|-0.42141464|-0.7779647|0.2598365|-0.43722573|0.86560464|-0.8188292|-0.1451082|0.2032063|-0.21886607|-0.134978|0.016314283|-0.43986204|-0.39506847|0.34129897|0.6127341|0.14086989|-0.077255726|-0.089808315|-0.19735608|-0.45441625|-0.2908952|-0.17511174|0.25416034|-0.2169032|0.46495795|-0.4122607|-0.14218038|-0.18771762|0.47966424|-0.051872194|-0.16432491|0.8883877|0.36466652|0.6005167|-0.013334431|-0.19657367|-0.1183624|-0.099448994|-0.16589577|-0.26633194|0.28529382|-0.33923456|0.14558323|0.09799053|0.0703737|0.09381947|-0.220575|-0.106310844|0.344623|0.79199326|-0.40092057|0.009595942|-0.16334072|-0.77386606|0.17632079|0.1741215|0.34803444|0.26265737|-0.4401686|0.22199497|1.0289711|0.3373811|0.36176187|0.3269122|0.51638335|-0.36430582|0.41051924|0.16795495|0.35651588|-0.124775894|0.24110661|0.66737425|-0.13770412|-0.19901973|0.098829284|-0.0017845929|0.3048661|-0.15040202|0.53494596|-0.08348401|-0.61921316|-0.17656739|-0.7740302
1263;-0.6325772|0.29147393|-0.34703517|0.13743773|0.12248868|-0.7080408|-0.42077348|0.29300815|-0.27385774|-0.0048449785|0.48739582|-0.16414234|-0.049082905|-0.025879592|-0.6493605|-0.40208048|-0.008309074|0.11091458|-0.30848712|0.47080544|-0.4945407|0.5961362|-0.28861207|-0.065473035|0.1804527|0.33945882|-0.37011066|0.22646393|-0.44277203|-0.37085316|0.44663244|0.24317253|0.334593|0.101145774|0.23024811|-0.4831913|0.32408687|0.10349275|-0.00022558868|0.4839736|-0.35766762|-0.25704992|-0.20230548|0.3934296|-0.006634265|0.31863713|0.090158984|0.569504|0.37396625|-0.21980384|0.5836419|0.14568996|-0.37620234|-0.053455107|-0.0801409|-0.10676495|-0.3154172|0.48444366|-0.22119763|-0.37410986|-0.40496743|0.47060895|0.4643846|0.13115288|-0.03869921|0.22185579|0.74362934|-0.28237048|-0.62090415|-0.48101428|-0.8779609|0.36739078|0.66029006|0.54051507|0.974905|-0.42367336|0.1829766|0.6421753|0.28866664|0.6084637|0.63222164|0.6262168|-0.19368345|0.23404539|-0.63046056|0.3674919|0.28123456|0.6441986|0.26877463|-0.48751706|0.4150352|0.51403004|-0.044784904|0.15970957|-0.2592362|0.47247857|0.11835568|-0.22834237|-0.32806066|-0.21606591
1264;-0.3712746|0.30261862|0.1443476|0.071713015|0.6772653|-0.6063347|-0.058650285|0.09730645|-0.62827086|0.48332614|0.434795|0.31560707|-0.5107565|-0.11717141|-0.21603453|-0.4228915|-0.24349509|-0.118306674|-0.4016927|0.42792362|-0.0733864|0.90209496|0.20147654|0.27631003|0.65712345|-0.52323836|-0.27188802|0.32603908|-0.68726087|-0.26313305|0.2770041|0.21035184|0.043448247|0.20148605|0.0215929|0.05760163|0.36621964|0.37429056|0.04428254|-0.06797427|-0.5805466|0.65175253|-0.51149905|-0.38797238|0.4267927|0.43435535|0.7831371|0.40161407|0.36965927|0.2636889|0.33834228|-0.20029747|-1.1692624|0.29591322|0.03532031|-0.45217207|-0.3746557|0.5349773|-0.36741066|0.24386775|-0.59681505|0.4590757|0.14576091|-0.486668|-0.43758777|0.38922638|0.7276292|-0.2217356|-0.19799751|-0.53172624|0.38733774|0.23752257|0.75974476|0.36204684|0.33768153|-0.5003896|0.31430542|0.7440802|0.27711087|0.13029268|0.31398368|0.29292253|-0.022135556|0.5186349|-0.08473408|0.6256962|-0.2318676|0.5789646|0.33609116|0.21663451|-0.2675613|0.53289974|-0.24803063|0.18551327|-0.34784234|0.1464039|-0.66335696|0.21087362|-0.16252695|0.14048162
1265;-0.78014255|0.5771034|0.06793626|-0.12984331|-0.2590767|-0.34127796|-0.16869342|0.5954098|-0.5955215|-0.074187145|0.6894749|-0.011683287|-0.24758653|0.3053158|-0.13324238|-0.04124044|0.18648455|0.036614604|-0.3991394|0.23314655|-0.24830338|0.8858811|-0.5404154|-0.1071034|0.1662934|0.5578293|-0.26331595|0.2579535|-0.4125339|-0.7382019|0.6356742|0.6347533|0.027566314|0.53834116|-0.01294747|-0.12063505|-0.28477013|0.055343006|0.058603346|0.26001117|0.009858206|0.46111727|-0.6537901|-0.23575239|0.27575958|0.42072037|0.42920607|0.13612938|0.998444|0.27519447|0.28886056|0.02073221|-0.14946061|0.5287011|-0.5033455|-0.47231388|-0.485107|0.36840168|-0.45097846|0.5719022|-0.7589241|-0.012531146|0.034903616|-0.3110797|-0.4604119|0.37378863|-0.15584928|-0.25016585|0.40274885|-0.2626032|-0.458013|0.87633586|0.46913987|0.3433653|0.37600973|-0.5678947|0.03552133|0.7782868|0.34753448|0.4563829|0.6352371|0.33427712|-0.5669118|-0.00237526|-0.36182788|0.67835706|-0.2134858|0.99892783|0.9378058|-0.37954098|0.0061973333|-0.018433869|-0.58462995|0.31085032|-0.20194125|0.41962546|-0.11194083|0.0021818653|-0.7594352|-0.5075139
1266;-0.19529067|0.39050347|-0.23816316|0.17082012|-0.41836965|-0.5792733|-0.49144423|0.006282583|-0.27460063|-0.041116357|0.5481061|0.07664249|-0.3831948|0.10958712|-0.51857907|-0.22036737|-0.029013028|0.13446175|-0.83770597|0.03988886|-0.21075651|0.5741793|-0.30775824|-0.30474752|0.43485945|-0.02585078|-0.24632877|-0.17510083|-0.50747097|-0.43003833|0.18605155|0.5159141|0.17796782|0.5663932|0.05280739|-0.2055869|-0.01135236|-0.05253674|-0.038947448|0.2986322|-0.41614914|0.07510903|-0.37189138|-0.38764042|0.50419354|0.063536644|-0.053013563|-0.09890273|0.7459791|0.45621789|0.3739759|-0.24460351|-0.17344007|0.002537407|-0.1952582|-0.13850392|-0.38969448|0.55838877|-0.11281699|-0.069327906|-0.38303936|0.3394336|0.42919257|-0.24173987|0.01844439|0.24351579|0.057909027|0.007230699|-0.19361708|-0.31351554|-0.3861611|0.57991356|0.31244576|0.30454722|0.32014638|-0.67868483|0.36674714|1.0544531|0.998979|0.6298889|0.454428|0.27116355|-0.19137466|0.27345216|-0.43582338|0.2147885|-0.10891494|0.46241555|0.60829824|-0.31370434|0.1040307|0.08071453|-0.3337749|0.112259194|-0.41309482|0.30285272|0.004220456|-0.34215546|-0.49730802|-0.09827329
1267;0.02503863|0.22461323|-0.24816771|0.27560437|-0.40901148|-0.48136872|-0.6609365|0.5187822|-0.36188936|-0.10735588|0.5902864|0.09917026|-0.18260673|0.2708146|0.13885608|0.14432023|0.17040712|0.11838151|-0.50888884|0.29771212|-0.19690335|0.73530453|-0.47745746|0.14611892|0.5827538|-0.14550036|-0.382361|-0.21390572|-0.9464599|-0.36833018|0.07246891|0.88348496|0.3141212|0.26110795|0.16728894|-0.31808746|-0.007851452|0.22625726|0.36489922|0.13954353|-0.47720206|0.14893742|-0.48751688|-0.0010618716|0.57600915|0.2215147|0.00090384483|0.06808299|0.4577412|0.58276045|0.78830814|0.0559576|-0.36203873|0.20756258|-0.31264076|-0.409651|-0.009658128|0.88426554|-0.24704048|-0.12829912|-0.85045034|0.28212267|0.37251908|-0.3243639|-0.32859233|-0.25827083|0.19595654|0.001572147|0.38964552|0.009313345|-0.30063727|0.6353589|0.2116791|0.7199664|0.7214436|-0.36688626|0.16008404|0.8620029|0.829516|0.41325295|0.62974536|0.28578815|-0.14559144|0.1611315|-0.43956986|0.3114725|-0.15317872|0.37759292|0.61074185|-0.18628041|0.0111775845|0.18586984|-0.5012966|0.3976788|-0.10978|0.037071496|-0.090310514|0.46400827|-0.52226955|-0.1173574
1268;-0.08376405|0.5504124|-0.03063355|0.29298106|-0.2737562|-0.65815806|-0.4698924|0.058167115|-0.6625669|0.12122525|0.3622236|0.18249424|-0.6645297|0.58015865|-0.5772665|-0.35023755|0.10149756|-0.28799862|-0.8783134|0.3488968|-0.1919262|0.37800506|0.34151098|0.07350062|0.6113673|0.16053244|0.013391644|-0.090933725|-0.9471799|-0.46798578|0.68372416|1.0504934|-0.039271668|1.0457314|0.023364633|-0.64613765|0.043206453|0.046309214|0.36999997|0.034300745|0.097610846|0.024470523|-0.6527474|0.1887945|0.03990084|0.43262047|0.5209873|0.16009413|0.5927526|0.19852808|0.6236632|0.056611553|-0.6145666|0.08927423|-0.09889306|-0.16395709|-0.006532848|0.7179776|-0.42394227|-0.1373904|-0.47028401|0.2504522|0.49371368|-0.49158895|-0.35278305|0.29101917|0.057905108|-0.8230955|0.16442417|0.66364336|-0.44004172|0.5348644|0.3092998|0.54265106|0.61421025|-0.74460053|0.0162308|0.97528327|0.5221099|0.5761274|0.5074382|0.40554252|-0.16183624|-0.035320297|-0.35961515|0.66614044|-0.3087566|0.55877954|1.0169284|-0.08450021|0.026971072|0.27391788|-0.35539758|0.30014375|-0.32085633|0.6738403|-0.5171763|0.26173353|-0.55650413|-0.091537565
1269;-0.5446473|0.39323014|0.050184872|0.4120884|-0.44532907|-0.54957044|-0.37977213|0.090484254|-0.33164498|0.42899436|0.5468096|-0.05021857|-0.7375146|0.1412534|-0.29932976|-0.39626983|0.04334927|0.36302647|-0.44851428|0.557562|-0.2185094|0.6125054|-0.19040294|-0.23258519|0.32784808|0.24835974|0.032916993|0.42262322|-0.18509883|-0.75777686|0.23686369|0.7500869|-0.014661968|0.38290307|0.2065408|-0.11946507|-0.27353048|0.02907433|-0.14323619|0.6823728|-0.08247192|0.10102406|-0.29362956|0.06932667|0.69551814|0.47414243|0.40191022|-0.0130147105|0.73162127|0.08397642|0.4567426|-0.12946562|-0.36906746|-0.29172254|-0.16697425|-0.16310725|-0.41784328|0.31073684|-0.05178258|0.13297355|-0.58941585|0.0017988384|0.3034548|0.010698453|-0.3819101|0.46904707|0.08986084|-0.345277|0.117390335|-0.004577197|-0.4406947|0.17356479|0.40389338|0.3468919|0.62016207|-0.5643829|0.2705742|0.6565891|0.45979366|0.23757611|0.3375836|0.45545906|-0.17659938|0.10453131|-0.22347723|0.18821266|-0.20071062|0.61996484|0.5435736|-0.23891144|0.34518403|0.009252846|-0.041302472|-0.10296044|-0.28656045|0.33665228|-0.28458032|-0.014154486|-0.44508663|0.030661255
1270;-0.20029025|0.2949447|0.17705837|0.37065074|-0.41069698|-0.60147333|-0.45766783|0.23596822|-0.2418418|0.16636206|0.7232878|0.19734694|-0.5212058|0.3333539|-0.37559217|-0.2727937|-0.09601702|0.054761607|-0.42721382|0.49340427|-0.56412727|0.41667143|-0.49536994|-0.1758689|0.25442606|0.026816852|-0.21213192|-0.2685426|-0.35362852|-0.6517528|0.40789452|0.44818506|0.14518318|0.1799748|-0.2429819|-0.20474876|-0.1094697|-0.15939313|-0.06969023|0.5453431|-0.2738958|0.30256572|-0.31368288|-0.24238779|0.27016652|0.27514488|0.30784923|0.11671844|0.6893574|0.25463995|0.57177806|-0.13426541|-0.23426802|-0.20161392|-0.26306748|-0.21611527|-0.30413604|0.1891011|-0.24720421|0.3182761|-0.0701423|0.49578834|0.4520546|-0.28235945|-0.3098399|0.25617567|0.4894374|-0.23238362|-0.11948168|0.1755462|-0.33136937|0.45252943|0.49662048|0.45973107|0.28866687|-0.29565972|0.092496485|0.8729371|0.4072742|0.3928783|0.62809277|0.21413203|-0.5601976|0.008559927|-0.1869738|0.25618434|-0.13797343|0.09689227|0.46254003|-0.47183818|0.23587368|0.11900039|-0.2479769|0.23801799|-0.14874603|0.23517212|-0.20640135|0.13847741|-0.43202558|-0.43074805
1271;-0.7097831|0.015455723|-0.005380962|0.4992605|-0.6310731|-0.7497182|-0.4746724|0.21368635|-0.24519138|0.102270514|0.50665367|0.40049395|-0.24986763|0.16371803|-0.4506894|-0.52488106|-0.010800932|-0.22325706|-0.64254934|0.59073865|-0.1532123|0.61321425|-0.42239916|0.118348286|0.1246701|-0.12385075|-0.73118544|0.017880766|-0.33004627|-0.4478866|0.052357227|-0.0027208924|0.4037636|0.6151079|0.3735761|0.049352407|0.007744178|-0.15793899|-0.20539612|0.84163916|-0.47390693|-0.32819098|-0.66132736|0.10931307|0.6369937|0.096309304|0.21172035|-0.049201675|0.5966122|0.0995682|0.503773|-0.022100128|-0.2220818|-0.39609885|-0.09846607|-0.3398616|-0.20091909|-0.04773256|-0.021449268|0.28161818|0.164277|0.39215595|0.54611903|-0.57078856|-0.45084998|-0.044059306|0.35249525|-0.058106117|-0.38087696|-0.02492094|-0.32918736|0.24749807|0.27204478|0.33841842|0.16579604|-0.11769578|0.51170814|0.75146824|0.62134916|0.0659655|0.4121729|0.23009132|-0.0592542|0.67341673|-0.031362236|0.095571324|0.13750856|0.0964112|0.1543509|-0.4112717|-0.15471476|0.052054845|-0.556905|0.35166225|-0.24386631|0.49599594|-0.29417676|-0.09065064|-0.39853507|0.20604357
1272;-0.30364487|0.17992759|-0.1859738|-0.073115036|-0.7565278|-0.5285342|-0.5886017|0.035309345|-0.51181495|0.21865585|0.42093694|-0.18379694|-0.1932643|0.09037843|-0.73167694|-0.13115916|0.025943715|0.011277465|-0.42941785|0.20854384|-0.37259927|0.7759326|-0.3118429|-0.17117879|0.6339679|0.21073815|-0.17798886|0.012787875|-0.6018262|-0.7097402|0.15650105|0.5910351|0.34420085|0.73661095|0.013722703|-0.2732505|-0.35934955|0.027134594|0.54654145|0.3335405|-0.17334877|0.37884414|-0.045615584|-0.0373165|0.63874173|0.4037971|0.32554615|0.1472546|0.80417216|-0.016496718|0.26265544|-0.15039381|-0.17115183|0.29115015|-0.3401124|-0.1814358|-0.26330295|0.39187497|-0.6275978|0.011844367|-0.5364864|0.11393613|0.121922046|-0.069043264|-0.61207044|0.4755915|0.21943897|-0.25844312|0.2567118|-0.11520852|-0.14317699|0.52162147|0.40110785|0.5102636|0.5887519|-0.47723663|-0.13788937|0.66742766|0.40833762|0.2877171|0.49274495|0.74792945|0.010636568|0.006693825|-0.21351857|0.37337953|-0.54680085|0.7609757|0.70100486|-0.13610248|0.056774035|0.33337188|-0.4971276|0.38170868|-0.2970188|0.15604767|-0.1941705|0.64996856|-0.4402572|-0.37334728
1273;-0.40761742|0.46362597|-0.22186786|0.2210487|-0.28182077|-0.3933178|-0.2538201|0.2732113|-0.14679742|0.081820905|0.581666|0.026967578|-0.11468431|0.5127417|-0.32554942|-0.1332501|0.17167474|0.02704088|-0.3909888|0.20637959|-0.29639125|0.47725424|-0.30289352|-0.13797815|0.47621137|0.0068011954|-0.15269196|-0.042725734|-0.5776068|-0.4715082|0.3262579|0.47256753|-0.13821197|0.3045568|0.19073096|-0.3358403|-0.22972251|-0.24003844|0.118312046|0.32719618|-0.13142693|0.1322984|-0.15146498|-0.260355|0.57967263|0.4093378|0.5187126|0.13887921|0.98286927|0.0064541698|0.56521636|-0.1520855|-0.4579603|0.02057824|-0.255182|0.241025|-0.04594089|0.40894616|-0.40319026|0.33703288|-0.19415545|0.46300244|0.22079362|-0.38347328|-0.26484895|0.27259317|0.3615812|-0.38947344|-0.21201688|0.2581955|-0.1443528|0.088828504|0.3326288|0.39259875|0.26332122|-0.26939747|0.0706193|0.42716652|0.60800016|0.8474686|0.47908893|0.37794095|-0.19013646|0.32357574|-0.08189148|0.1906493|-0.34782863|0.39851248|0.577145|-0.30001774|0.30727237|0.26402804|-0.38069662|0.109198526|-0.16686222|0.37540427|-0.26013458|-0.3379367|-0.32355675|-0.6948559
1274;-0.13988279|0.4943869|0.22652918|0.03502202|-0.41022933|-0.33560112|-0.26938647|0.13429268|-0.073344186|0.2496179|0.6573117|0.0025315024|-0.4594594|0.52899957|-0.53010756|-0.053067714|-0.26824158|-0.19053829|-0.4455957|0.4549641|-0.509891|0.3236019|-0.3638327|0.1963218|0.7620235|0.19982605|-0.07649884|-0.12346941|-0.36674935|-0.46448204|0.3883729|0.4173062|0.43448102|0.47209457|0.12127996|-0.13180058|0.27214453|-0.10239665|-0.15757614|0.5141448|-0.06347428|0.55736184|-0.5489652|0.030673757|0.27298445|0.12195176|0.084995374|0.16149387|0.6063965|0.36929798|0.38326448|-0.037608683|-0.19986856|0.13619716|-0.28278595|0.23530251|-0.3574975|0.48532182|-0.5936568|0.2570674|-0.052105382|0.47608232|0.17563586|-0.14282459|-0.16889976|0.37702602|0.20823786|-0.3808446|0.038067598|-0.37812185|-0.47639945|0.64316046|0.34047538|0.33291796|0.12367734|-0.16807312|0.15467942|0.6354014|0.3327068|0.4688952|0.55500025|0.118381664|-0.60990906|0.11426315|-0.3961252|0.42992294|0.03220971|0.22515276|0.5322447|-0.49801382|0.35330626|0.1856551|-0.40345132|0.23856694|-0.30068117|0.5178712|0.08883743|-0.33652788|-0.69429314|-0.4057245
1275;0.092105955|0.25381947|0.08078168|0.3901918|-0.5044722|-0.6156477|-0.43225223|0.13853195|-0.013562724|-0.050747618|0.41033003|-0.099209026|-0.50122863|0.044303536|-0.32951337|-0.19508624|0.07503165|0.31217286|-0.6647871|0.5814188|-0.25494665|0.6519444|-0.30450457|-0.0633081|0.4740551|0.092248164|-0.09311929|-0.045158274|-0.5219633|-0.61097026|0.44698045|0.51955754|0.1392614|0.42496532|0.30775926|-0.33526713|-0.3621663|-0.24671257|0.0815002|0.61750346|-0.5057902|0.08407775|-0.3415271|-0.15944985|0.4175565|0.23100539|0.002398461|0.054648917|1.2007356|0.18245001|0.5041642|-0.27531084|-0.09921682|0.125473|-0.32808736|-0.17762399|-0.30096304|0.25153404|-0.3161823|0.1356278|0.2165999|0.16372828|0.22443312|-0.1733068|-0.15298584|0.15818341|0.22963415|-0.28699452|0.19877431|-0.15665466|-0.46084458|0.3080192|0.15178725|0.35564327|0.40261957|-0.43097192|0.16804507|1.1353502|0.4363109|0.53513265|0.456678|0.224101|-0.25054312|0.19399|-0.40022868|0.41588825|-0.25277847|0.21199235|0.2512163|-0.123595566|0.051044166|0.19406289|-0.47078723|0.29874316|-0.29859576|0.2303909|-0.27632734|-0.16241974|-0.36411607|-0.39757717
1276;-0.08328983|0.18946502|0.10358539|-0.021814644|-0.1931578|-0.7344367|-0.38655946|0.067477405|-0.41914937|0.29557815|0.42841834|-0.292379|-0.021164566|0.7056346|-0.16210139|-0.54703325|-0.24661015|-0.107590936|-0.5962039|0.693843|-0.097394586|0.62885207|-0.50211656|0.26597732|-0.01902008|0.2380544|-0.44299182|0.19163814|-0.115857154|-0.14314157|-0.22684109|0.7796932|0.529781|0.2779297|-0.15269254|-0.2821547|0.18378702|0.23023981|0.27676916|0.5105852|-0.08357696|0.45303243|-0.14317858|0.13593423|0.5107062|0.5177274|0.52449334|-0.249001|1.2504603|0.26212877|0.61061704|0.3046552|-0.6808872|0.35295022|-0.029521704|-0.09468189|0.24914643|0.034072578|0.19123566|0.22863615|-0.20884854|0.66484433|0.024882466|-0.42028648|-0.50389993|0.38009435|0.3038407|-0.22107904|0.43134892|0.13333261|-0.5312291|-0.15720749|0.31589597|0.09113884|0.1614209|-0.4720211|0.48599476|0.5286337|0.3102002|-0.07906619|0.77703404|0.44003332|-0.72504836|0.4257889|-0.2630842|-0.14732343|0.2361375|0.34249094|0.64629114|-0.002964139|0.26945767|0.088369966|-0.4786319|0.8958857|0.1011225|0.1831912|-0.51198196|-0.45451367|-0.6555905|0.14704752
1277;-0.41246882|0.21027535|0.24302849|0.44846588|-0.36532375|-0.9510816|-0.51553476|0.28909972|-0.44688493|0.003921762|0.51449865|-0.13917255|-0.47975165|0.82475734|-0.45341918|-0.30923077|-0.1506204|-0.2942906|-0.6013474|0.32483554|-0.3722354|0.37304962|0.14833876|-0.32374468|0.23839502|0.068190545|-0.25394827|0.17801341|-0.037101656|-0.6021096|0.8521444|0.42560035|0.43949428|0.570312|0.07705101|-0.4009335|0.12329349|-0.16797644|0.122578375|-0.2461394|0.35024637|-0.6523229|-0.5881965|-0.108947426|0.51106775|-0.014913082|0.8679544|0.20584315|0.8333778|0.48229462|-0.11568788|0.020411655|-0.07543634|0.11330638|-0.7034866|-0.41407096|-0.4756793|0.15122637|0.05127135|0.16914374|-0.11954688|0.057865232|0.25636256|-0.5299117|-0.30462718|0.46606907|0.2262018|-0.14112537|-0.16659454|0.10372324|-0.5656802|0.12105635|0.4769765|0.5800147|0.7866291|-0.9273062|0.4021018|0.53709733|0.8665525|0.52350694|0.04736018|0.3558896|-0.46963483|0.1345994|-0.2408483|0.4810675|-0.22457066|0.53816414|0.30394626|-0.6094333|-0.12362251|0.34992057|-0.9946643|-0.35149667|-0.124667734|0.28904533|-0.27597868|0.67132425|-0.8018478|-0.20568554
1278;-0.39128253|0.3292402|-0.1558101|0.31867167|-0.2670028|-0.35283405|-0.16389275|0.2763294|-0.109900266|0.326432|0.17788944|0.07100133|-0.414796|0.24165246|-0.5453885|-0.02683644|-0.04810482|0.3334168|-0.54179484|0.08903086|-0.66708124|0.39890552|-0.44232056|0.012274921|0.2566787|-0.06570719|-0.40142864|-0.014712651|-0.26323104|-0.5632479|0.39726847|0.18263713|0.46893424|0.48368648|0.35068196|-0.4271872|-0.29044548|-0.1521541|0.2569954|0.259718|-0.40039027|0.057290368|-0.110719815|-0.2777122|0.566759|0.06183979|0.3246074|0.16828386|0.595132|-0.13606507|0.45212626|-0.17297007|-0.26511246|-0.20197979|-0.41101605|-0.05539819|-0.27323568|0.46670145|-0.21038464|0.085818544|-0.08128658|0.2965746|0.44413826|-0.3241475|-0.32494718|0.29005378|0.14263803|-0.4121087|-0.12971553|0.057148695|-0.03472185|0.0042640865|0.01618597|0.41685054|0.3978218|-0.5847275|-0.13457884|0.73789835|0.48125854|0.58283764|0.6070883|0.243526|-0.18041946|0.28607622|-0.3870639|0.36812997|-0.34964794|0.3356281|0.5841698|-0.33271286|0.19709206|-0.056887373|-0.009026408|0.03098932|-0.22446847|0.29272577|-0.077577546|0.19695319|-0.45801005|-0.26652265
